52.41639328, -4.06483507, 0.00000365, 0.00000534, 0.70710707, 0.70710647
52.41633606, -4.06529331, 0.02969652, -0.05755260, 0.73533994, 0.67459691
52.41632843, -4.06525326, 0.03807526, -0.02827497, 0.13769023, 0.98933929
52.41658783, -4.06539726, 0.00259191, -0.04098745, 0.20751761, 0.97736877
52.41656113, -4.06541157, 0.01463355, -0.02232493, -0.56644750, 0.82366538
52.41657257, -4.06536770, 0.02389822, -0.01398359, -0.54184788, 0.84002036
52.41668320, -4.06510782, -0.01564672, 0.02374119, -0.43016386, 0.90230292
52.41662216, -4.06503344, 0.01307506, 0.00003615, -0.91963661, 0.39255255
